[GIN] 2026/03/08 - 17:35:19 | 200 |       4.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:19 | 200 |      20.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:19 | 200 |        19.5µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:19 | 200 |       4.208µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:22 | 200 |      10.125µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:22 | 200 |       3.209µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:22 | 200 |       1.834µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:24 | 200 |      14.167µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:24 | 200 |       5.166µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:25 | 200 |      10.792µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:25 | 200 |       9.292µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:25 | 200 |       4.416µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:28 | 200 |       9.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:28 | 200 |       4.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:28 | 200 |       1.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:29 | 200 |      13.416µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:29 | 200 |       6.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:31 | 200 |      11.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:31 | 200 |           3µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:31 | 200 |        2.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:34 | 200 |          14µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:34 | 200 |       5.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:34 | 200 |      10.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:34 | 200 |       6.417µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:34 | 200 |       1.167µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:37 | 200 |      51.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:37 | 200 |      27.666µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:37 | 200 |      17.041µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:39 | 200 |      16.292µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:39 | 200 |       7.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:40 | 200 |       25.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:40 | 200 |       7.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:40 | 200 |       3.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:40 | 200 |      11.416µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:43 | 200 |      39.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:43 | 200 |      23.042µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:43 | 200 |      13.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:43 | 200 |      22.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:44 | 200 |        13.5µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:44 | 200 |       6.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:46 | 200 |      23.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:46 | 200 |        4.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:46 | 200 |        4.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:46 | 200 |           3µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:47 | 200 |  6.762113833s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:35:49 | 200 | 29.413410875s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:35:49 | 200 |      29.792µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:49 | 200 |      12.208µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:49 | 200 |       4.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:49 | 200 |      42.417µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:49 | 200 |        22.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:52 | 200 |       38.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:52 | 200 |      11.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:52 | 200 |       4.166µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:54 | 200 |        14.5µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:54 | 200 |       5.416µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:55 | 200 |      39.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:55 | 200 |      43.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:55 | 200 |      23.292µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:58 | 200 |      37.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:58 | 200 |        11.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:58 | 200 |       4.792µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:35:59 | 200 |      15.375µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:35:59 | 200 |       5.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:01 | 200 |      37.666µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:01 | 200 |      34.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:01 | 200 |       6.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:04 | 200 |      38.958µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:04 | 200 |      15.084µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:04 | 200 |       5.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:04 | 200 |      10.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:04 | 200 |       3.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:07 | 200 |      47.542µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:07 | 200 |      52.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:07 | 200 |      17.958µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:09 | 200 |       14.75µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:09 | 200 |       5.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:10 | 200 |       42.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:10 | 200 |      10.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:10 | 200 |       4.666µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:13 | 200 |          37µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:13 | 200 |      42.167µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:13 | 200 |      12.834µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:14 | 200 |      14.667µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:14 | 200 |       5.833µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:16 | 200 |      38.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:16 | 200 |      11.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:16 | 200 |       5.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:19 | 200 |      27.042µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:19 | 200 |      14.958µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:19 | 200 |       4.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:19 | 200 |      39.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:19 | 200 |      14.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:22 | 200 |      36.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:22 | 200 |       14.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:22 | 200 |       5.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:24 | 200 |      15.083µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:24 | 200 |       5.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:25 | 200 |      39.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:25 | 200 |      44.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:25 | 200 |      19.958µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:28 | 200 |       18.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:28 | 200 |       13.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:28 | 200 |       4.208µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:29 | 200 |      14.333µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:29 | 200 |       5.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:31 | 200 |      17.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:31 | 200 |       9.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:31 | 200 |       3.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:34 | 200 |      20.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:34 | 200 |      16.458µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:34 | 200 |        7.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:34 | 200 |       17.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:34 | 200 |       4.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:37 | 200 |      19.833µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:37 | 200 |        10.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:37 | 200 |       3.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:39 | 200 |      15.083µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:39 | 200 |       6.291µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:40 | 200 |       22.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:40 | 200 |      10.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:40 | 200 |       3.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:43 | 200 |      20.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:43 | 200 |      10.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:43 | 200 |       3.209µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:44 | 200 |      14.167µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:44 | 200 |       7.542µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:46 | 200 |      20.916µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:46 | 200 |      10.292µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:46 | 200 |           3µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:49 | 200 |      16.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:49 | 200 |      18.334µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:49 | 200 |       6.291µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:49 | 200 |      13.166µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:49 | 200 |       8.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:51 | 200 |         1m31s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:36:52 | 200 |       36.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:52 | 200 |        10.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:54 | 200 |      16.083µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:54 | 200 |       7.208µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:55 | 200 |      19.584µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:55 | 200 |       8.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:58 | 200 |       15.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:58 | 200 |      11.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:59 | 200 |       15.25µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:36:59 | 200 |       7.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:59 | 200 |         1m39s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:36:59 | 200 |       6.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:36:59 | 200 |        9.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:01 | 200 |      14.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:02 | 200 |          43µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:02 | 200 |      18.208µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:04 | 200 |      10.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:04 | 200 |      12.583µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:37:04 | 200 |       5.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:05 | 200 |      41.791µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:05 | 200 |      16.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:07 | 200 |       9.459µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:08 | 200 |      47.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:08 | 200 |      13.416µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:08 | 200 |  9.164612625s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:37:09 | 200 |          14µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:37:09 | 200 |        6.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:09 | 200 |      11.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:10 | 200 |       10.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:11 | 200 |      42.542µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:12 | 200 |        33.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:13 | 200 |      10.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:14 | 200 |      16.333µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:37:14 | 200 |       7.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:14 | 200 |  4.654839125s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:37:14 | 200 |       5.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:14 | 200 |      10.167µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:16 | 200 |       9.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:17 | 200 |      47.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:17 | 200 |      29.209µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:19 | 200 |      15.291µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:37:19 | 200 |       5.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:19 | 200 |         9.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:19 | 200 |         1m30s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:37:20 | 200 |      42.334µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:20 | 200 |      42.166µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:23 | 200 |      39.709µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:23 | 200 |      17.292µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:26 | 200 |      42.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:26 | 200 |      24.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:29 | 200 |      41.209µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:29 | 200 |      23.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:30 | 200 | 15.841590666s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:37:32 | 200 |      90.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:35 | 200 |        40.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:38 | 200 |      31.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:41 | 200 |      32.833µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:44 | 200 |      34.833µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:47 | 200 |      36.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:50 | 200 |       34.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:53 | 200 |      35.333µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:56 | 200 |      11.583µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:37:59 | 200 |      13.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:02 | 200 |       9.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:05 | 200 |       7.125µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:08 | 200 |       5.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:08 | 200 |  38.20915025s |       127.0.0.1 | POST     "/api/generate"
[GIN] 2026/03/08 - 17:38:09 | 200 |          1m9s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:09 | 200 |       24.25µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:09 | 200 |      13.375µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:09 | 200 |       4.666µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:09 | 200 |      10.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:12 | 200 |      41.666µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:12 | 200 |      46.167µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:14 | 200 |      13.792µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:14 | 200 |       4.083µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:15 | 200 |      40.958µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:15 | 200 |   6.19589525s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:15 | 200 |  5.926130041s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:15 | 200 |      27.167µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:15 | 200 |        13.5µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:15 | 200 |       4.834µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:16 | 200 |      10.917µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:16 | 200 |      16.459µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:16 | 200 |       5.958µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:19 | 200 |          46µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:20 | 200 |  4.761791625s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:21 | 200 |      16.041µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:21 | 200 |       5.291µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:22 | 200 |      44.042µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:22 | 200 |  6.456006958s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:22 | 200 |       21.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:22 | 200 |      16.167µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:22 | 200 |       5.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:25 | 200 |       35.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:27 | 200 |      14.375µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:27 | 200 |       4.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:28 | 200 |      35.542µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:29 | 200 |      6.17327s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:30 | 200 |      10.625µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:30 | 200 |      10.542µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:30 | 200 |       3.708µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:33 | 200 |      10.709µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:35 | 200 |      13.709µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:35 | 200 |        5.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:36 | 200 |      37.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:37 | 200 |   7.31769275s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:37 | 200 |          20µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:37 | 200 |      13.458µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:37 | 200 |       4.667µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:40 | 200 |        45.5µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:42 | 200 |   4.60869175s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:43 | 200 |      11.417µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:43 | 200 |      10.958µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:43 | 200 |       5.166µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:46 | 200 |      56.458µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:48 | 200 |      13.667µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:48 | 200 |       6.208µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:49 | 200 |      26.375µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:49 | 200 |  6.239740042s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2026/03/08 - 17:38:49 | 200 |      19.875µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:49 | 200 |       13.75µs |       127.0.0.1 | HEAD     "/"
[GIN] 2026/03/08 - 17:38:49 | 200 |        4.75µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/03/08 - 17:38:52 | 200 |        40.5µs |       127.0.0.1 | GET      "/api/ps"
